                              ---- PUFF/ Old SLUG end ---------
YYYYJJJHH   ipnum cd   zfnl   x(metG)   y(metG)    sigyB    sigzB          QM          QU   zimax  rflctn    dpbl jdstab   Length
200200106       2  1   50.0   20.0239  226.1058  10903.3    949.2  4.9581E+02  0.0000E+00  1222.8  1222.8  1222.8   4
200200106       3  1   50.0   66.3842  139.5858  10555.7    725.2  1.2236E+03  0.0000E+00   652.3   652.3   652.3   4
200200106       4  1   50.0   46.6361  177.7039  10792.3    826.5  1.0146E+03  0.0000E+00   812.3   812.3   812.3   4
200200106       5  2   50.0  152.6655   36.5134   7869.7     97.6  8.7358E+02  0.0000E+00    79.4    79.4    79.4   4
200200106       6  1   50.0   15.9510  232.1485  10938.4    971.4  4.6497E+02  0.0000E+00  1269.4  1269.4  1269.4   4
200200106       7  1   50.0   72.4407  121.4293  10346.1    656.8  2.2675E+03  0.0000E+00   540.2   540.2   540.2   4
200200106       8  1   50.0   30.8420  202.7476  10526.0    831.0  2.4885E+03  0.0000E+00  1095.6  1095.6  1095.6   4
200200106       9  2   50.0   47.0332  178.6068  10178.1    177.7  1.1505E+03  0.0000E+00   803.5   803.5   803.5   4
200200106      10  6   50.0  148.4945   37.7420   7540.2     87.8  1.1258E+03  3.0049E+01    79.4    77.4    77.4   4
200200107       2  1   50.0   15.0580  250.8968  12703.3   1064.4  4.4883E+02  0.0000E+00  1405.3  1405.3  1405.3   4
200200107       3  1   50.0   63.0859  153.7627  12355.7    811.1  1.1362E+03  0.0000E+00   652.3   652.3   570.9   4
200200107       4  1   50.0   40.7595  195.4439  12592.3    923.8  9.2744E+02  0.0000E+00   941.6   941.6   941.6   4
200200107       5  2   50.0  150.7112   36.7273   9669.7     97.6  8.5642E+02  0.0000E+00    81.4    81.4    81.4   4
200200107       6  1   50.0   11.6771  257.3678  12738.4   1085.6  4.2016E+02  0.0000E+00  1433.0  1433.0  1433.0   4
200200107       7  1   50.0   68.5702  133.4991  12146.1    738.7  2.1121E+03  0.0000E+00   552.0   552.0   552.0   4
200200107       8  1   50.0   24.8772  224.2795  12326.0    945.8  2.2609E+03  0.0000E+00  1180.7  1180.7  1180.7   4
200200107       9  2   50.0   39.9766  196.3648  11978.1    177.7  1.1276E+03  0.0000E+00   929.9   929.9   929.9   4
200200107      10  2   50.0  146.5617   37.9638   9340.2     87.8  1.1335E+03  0.0000E+00    80.0    80.0    80.0   4
200200108       2  1   50.0   13.0499  277.2478  14503.3   1173.3  4.0526E+02  0.0000E+00  1476.3  1476.3  1476.3   4
200200108       3  1   50.0   57.9590  166.4623  14155.7    884.6  1.0691E+03  0.0000E+00   652.3   652.3   525.2   4
200200108       4  1   50.0   36.5644  215.9619  14392.3   1022.4  8.4778E+02  0.0000E+00   995.7   995.7   995.7   4
200200108       5  6   50.0  148.8360   36.9994  11469.7     97.6  7.7889E+02  4.2449E+01    81.4    77.2    77.2   4
200200108       6  1   50.0    9.7866  283.5959  14538.4   1192.2  3.7949E+02  0.0000E+00  1473.0  1473.0  1473.0   4
200200108       7  1   50.0   66.3626  147.2819  13946.1    820.0  1.9444E+03  0.0000E+00   593.2   593.2   593.2   4
200200108       8  1   50.0   20.2738  249.2043  14126.0   1061.7  2.0441E+03  0.0000E+00  1413.8  1413.8  1413.8   4
200200108       9  2   50.0   35.5198  217.1498  13778.1    177.7  1.1045E+03  0.0000E+00  1021.6  1021.6  1021.6   4
200200108      10  2   50.0  144.5455   38.1677  11140.2     87.8  1.0873E+03  0.0000E+00    82.5    82.5    82.5   4
200200109       3  1   50.0   51.2553  180.1979  15955.7    960.4  9.7130E+02  0.0000E+00   721.1   721.1   721.1   4
200200109       4  1   50.0   32.8321  240.0334  16192.3   1126.8  7.6782E+02  0.0000E+00  1261.5  1261.5  1261.5   4
200200109       5  6   50.0  146.8757   37.1189  13269.7     97.6  7.5483E+02  3.2323E+01    81.4    78.1    78.1   4
200200109       7  1   50.0   62.9819  160.3584  15746.1    891.9  1.7654E+03  0.0000E+00   593.2   593.2   509.2   4
200200109       8  1   50.0   18.2297  276.6126  15926.0   1175.0  1.8252E+03  0.0000E+00  1463.9  1463.9  1463.9   4
200200109       9  2   50.0   31.4013  241.7798  15578.1    177.7  1.0727E+03  0.0000E+00  1281.4  1281.4  1281.4   4
200200109      10  2   50.0  142.3385   38.1721  12940.2     87.8  1.0445E+03  0.0000E+00    93.5    93.5    93.5   4
200200110       3  1   50.0   45.7726  197.5898  17755.7   1043.9  8.7422E+02  0.0000E+00   854.8   854.8   854.8   4
200200110       4  1   50.0   31.5835  267.5871  17992.3   1234.7  6.8741E+02  0.0000E+00  1261.5  1261.5  1127.5   4
200200110       5  2   50.0  144.9062   37.1391  15069.7     97.6  7.5557E+02  0.0000E+00    85.6    85.6    85.6   4
200200110       7  1   50.0   56.6460  172.4166  17546.1    959.1  1.6104E+03  0.0000E+00   614.3   614.3   614.3   4
200200110       9  6   50.0   30.8043  269.6712  17378.1    177.7  9.3129E+02  1.0504E+02  1281.4  1154.0  1154.0   4
200200110      10  2   50.0  139.8475   38.3566  14740.2     87.8  1.0051E+03  0.0000E+00   105.8   105.8   105.8   4
