"Xkm" "Ykm" "Elev"
  -495.1320      -492.9100      0.0000000E+00
  -491.1320      -492.9100      0.0000000E+00
  -487.1320      -492.9100      0.0000000E+00
  -483.1320      -492.9100      0.0000000E+00
  -479.1320      -492.9100      0.0000000E+00
  -475.1320      -492.9100      0.0000000E+00
  -471.1320      -492.9100      0.0000000E+00
  -467.1320      -492.9100      0.0000000E+00
  -463.1320      -492.9100      0.0000000E+00
  -459.1320      -492.9100      0.0000000E+00
  -455.1320      -492.9100      0.0000000E+00
  -451.1320      -492.9100      0.0000000E+00
  -447.1320      -492.9100      0.0000000E+00
  -443.1320      -492.9100      0.0000000E+00
  -439.1320      -492.9100      0.0000000E+00
  -435.1320      -492.9100      0.0000000E+00
  -431.1320      -492.9100      0.0000000E+00
  -427.1320      -492.9100      0.0000000E+00
  -423.1320      -492.9100      0.0000000E+00
  -419.1320      -492.9100      0.0000000E+00
  -415.1320      -492.9100      0.0000000E+00
  -411.1320      -492.9100      0.0000000E+00
  -407.1320      -492.9100      0.0000000E+00
  -403.1320      -492.9100      0.0000000E+00
  -399.1320      -492.9100      0.0000000E+00
  -395.1320      -492.9100      0.0000000E+00
  -391.1320      -492.9100      0.0000000E+00
  -387.1320      -492.9100      0.0000000E+00
  -383.1320      -492.9100      0.0000000E+00
  -379.1320      -492.9100      0.0000000E+00
  -375.1320      -492.9100      0.0000000E+00
  -371.1320      -492.9100      0.0000000E+00
  -367.1320      -492.9100      0.0000000E+00
  -363.1320      -492.9100      0.0000000E+00
  -359.1320      -492.9100      0.0000000E+00
  -355.1320      -492.9100      0.0000000E+00
  -351.1320      -492.9100      0.0000000E+00
  -347.1320      -492.9100      0.0000000E+00
  -343.1320      -492.9100      0.0000000E+00
  -339.1320      -492.9100      0.0000000E+00
  -335.1320      -492.9100      0.0000000E+00
  -331.1320      -492.9100      0.0000000E+00
  -327.1320      -492.9100      0.0000000E+00
  -323.1320      -492.9100      0.0000000E+00
  -319.1320      -492.9100      0.0000000E+00
  -315.1320      -492.9100      0.0000000E+00
  -311.1320      -492.9100      0.0000000E+00
  -307.1320      -492.9100      0.0000000E+00
  -303.1320      -492.9100      0.0000000E+00
  -299.1320      -492.9100      0.0000000E+00
  -295.1320      -492.9100      0.0000000E+00
  -291.1320      -492.9100      0.0000000E+00
  -287.1320      -492.9100      0.0000000E+00
  -283.1320      -492.9100      0.0000000E+00
  -279.1320      -492.9100      0.0000000E+00
  -275.1320      -492.9100      0.0000000E+00
  -271.1320      -492.9100      0.0000000E+00
  -267.1320      -492.9100      0.0000000E+00
  -263.1320      -492.9100      0.0000000E+00
  -259.1320      -492.9100      0.0000000E+00
  -255.1320      -492.9100      0.0000000E+00
  -251.1320      -492.9100      0.0000000E+00
  -247.1320      -492.9100      0.0000000E+00
  -243.1320      -492.9100      0.0000000E+00
  -239.1320      -492.9100      0.0000000E+00
  -235.1320      -492.9100      0.0000000E+00
  -231.1320      -492.9100      0.0000000E+00
  -227.1320      -492.9100      0.0000000E+00
  -223.1320      -492.9100      0.0000000E+00
  -219.1320      -492.9100      0.0000000E+00
  -215.1320      -492.9100      0.0000000E+00
  -211.1320      -492.9100      0.0000000E+00
  -207.1320      -492.9100      0.0000000E+00
  -203.1320      -492.9100      0.0000000E+00
  -199.1320      -492.9100      0.0000000E+00
  -195.1320      -492.9100      0.0000000E+00
  -191.1320      -492.9100      0.0000000E+00
  -187.1320      -492.9100      0.0000000E+00
  -183.1320      -492.9100      0.0000000E+00
  -179.1320      -492.9100      0.0000000E+00
  -175.1320      -492.9100      0.0000000E+00
  -171.1320      -492.9100      0.0000000E+00
  -167.1320      -492.9100      0.0000000E+00
  -163.1320      -492.9100      0.0000000E+00
  -159.1320      -492.9100      0.0000000E+00
  -155.1320      -492.9100      0.0000000E+00
  -151.1320      -492.9100      0.0000000E+00
  -147.1320      -492.9100      0.0000000E+00
  -143.1320      -492.9100      0.0000000E+00
  -139.1320      -492.9100      0.0000000E+00
  -135.1320      -492.9100      0.0000000E+00
  -131.1320      -492.9100      0.0000000E+00
  -127.1320      -492.9100      0.0000000E+00
  -123.1320      -492.9100      0.0000000E+00
  -119.1320      -492.9100      0.0000000E+00
  -115.1320      -492.9100      0.0000000E+00
  -111.1320      -492.9100      0.0000000E+00
  -107.1320      -492.9100      0.0000000E+00
  -103.1320      -492.9100      0.0000000E+00
  -99.13202      -492.9100      0.0000000E+00
  -95.13202      -492.9100      0.0000000E+00
  -91.13202      -492.9100      0.0000000E+00
  -87.13202      -492.9100      0.0000000E+00
  -83.13202      -492.9100      0.0000000E+00
  -79.13202      -492.9100      0.0000000E+00
  -75.13202      -492.9100      0.0000000E+00
  -71.13202      -492.9100      0.0000000E+00
  -67.13202      -492.9100      0.0000000E+00
  -63.13202      -492.9100      0.0000000E+00
  -59.13202      -492.9100      0.0000000E+00
  -55.13202      -492.9100      0.0000000E+00
  -51.13202      -492.9100      0.0000000E+00
  -47.13202      -492.9100      0.0000000E+00
  -43.13202      -492.9100      0.0000000E+00
  -39.13202      -492.9100      0.0000000E+00
  -35.13202      -492.9100      0.0000000E+00
  -31.13202      -492.9100      0.0000000E+00
  -27.13202      -492.9100      0.0000000E+00
  -23.13202      -492.9100      0.0000000E+00
  -19.13202      -492.9100      0.0000000E+00
  -15.13202      -492.9100      0.0000000E+00
  -11.13202      -492.9100      0.0000000E+00
  -7.132019      -492.9100      0.0000000E+00
  -3.132019      -492.9100      0.0000000E+00
  0.8679810      -492.9100      0.0000000E+00
   4.867981      -492.9100      0.0000000E+00
   8.867981      -492.9100      0.0000000E+00
   12.86798      -492.9100      0.0000000E+00
   16.86798      -492.9100      0.0000000E+00
   20.86798      -492.9100      0.0000000E+00
   24.86798      -492.9100      0.0000000E+00
   28.86798      -492.9100      0.0000000E+00
   32.86798      -492.9100      0.0000000E+00
   36.86798      -492.9100      0.0000000E+00
   40.86798      -492.9100      0.0000000E+00
   44.86798      -492.9100      0.0000000E+00
   48.86798      -492.9100      0.0000000E+00
   52.86798      -492.9100      0.0000000E+00
   56.86798      -492.9100      0.0000000E+00
   60.86798      -492.9100      0.0000000E+00
   64.86798      -492.9100      0.0000000E+00
   68.86798      -492.9100      0.0000000E+00
   72.86798      -492.9100      0.0000000E+00
   76.86798      -492.9100      0.0000000E+00
   80.86798      -492.9100      0.0000000E+00
   84.86798      -492.9100      0.0000000E+00
   88.86798      -492.9100      0.0000000E+00
   92.86798      -492.9100      0.0000000E+00
   96.86798      -492.9100      0.0000000E+00
   100.8680      -492.9100      0.0000000E+00
   104.8680      -492.9100      0.0000000E+00
   108.8680      -492.9100      0.0000000E+00
   112.8680      -492.9100      0.0000000E+00
   116.8680      -492.9100      0.0000000E+00
   120.8680      -492.9100      0.0000000E+00
   124.8680      -492.9100      0.0000000E+00
   128.8680      -492.9100      0.0000000E+00
   132.8680      -492.9100      0.0000000E+00
